time,x,y,z
549.689,-1.221069,-0.405228,-0.138565
549.79,0.396927,0.221222,-0.170578
549.89,-0.022797,-0.064575,-0.058701
549.986,-4.191498,0.460144,-0.36998
550.087,-1.726166,0.475006,-0.30455
550.188,0.059952,-0.139252,-0.213013
550.288,0.035416,-0.105667,0.023163
550.384,-2.92926,-1.632568,-0.63945
550.484,-1.662659,-0.646317,-0.160568
550.585,0.193558,0.092468,-0.172729
550.685,0.097198,-0.142349,0.125748
550.781,-2.794083,3.163773,-1.121826
550.881,-1.503494,0.790726,-0.192993
550.982,0.411713,0.074112,-0.314819
551.083,0.136642,0.031738,0.076401
551.179,-2.355408,-2.86998,-0.935837
551.279,-1.328918,-0.637375,-0.129639
551.38,0.409698,0.284271,-0.198914
551.481,0.062866,-0.204407,-0.029617
551.576,-2.759109,2.749908,-0.999222
551.676,-1.44783,0.784393,-0.192413
551.778,0.434906,0.053528,-0.290955
551.878,0.050964,-0.004486,0.052628
551.974,-1.960526,-2.028427,-0.441895
552.074,-1.028275,-0.225845,-0.197861
552.175,0.650284,0.004684,-0.394424
552.276,0.024704,0.111755,-0.268967
552.371,-1.247421,0.388321,-1.317459
552.472,-1.099274,0.666824,-0.146637
552.573,0.860992,0.401672,-0.392761
552.673,-0.171112,0.001373,-1.672363
552.769,-1.809738,0.723663,-0.711761
552.87,-0.799179,0.141098,-0.096817
552.97,0.794769,-0.050827,-0.040176
553.07,-0.576584,0.215607,-2.146927
553.166,-2.643753,-0.923492,-0.330826
553.267,-0.765045,-0.153625,-0.108429
553.368,0.644028,0.102844,-0.184814
553.469,-1.531311,1.076355,-1.955566
553.564,-2.235703,0.065918,-0.428482
553.665,-0.614578,0.060913,0.010849
553.765,0.334045,0.066406,-0.293488
553.866,-1.539337,-1.85437,0.046112
553.962,-2.418137,-0.339645,-0.528458
554.062,-0.632874,-0.19397,-0.135086
554.163,0.435959,-0.098709,-0.158569
554.263,-3.032318,0.72377,0.521652
554.359,-2.004196,-0.560211,-0.341476
554.46,-0.370148,0.065842,-0.12262
554.56,0.190018,0.072205,-0.123795
554.661,-3.924713,-0.176575,0.226227
554.757,-1.691986,0.106949,-0.42453
554.858,-0.08699,0.034225,-0.241562
554.958,0.014664,-0.316284,-0.064041
555.059,-2.760941,-2.776459,-1.085739
555.154,-1.287552,-0.539825,-0.100342
555.255,0.750076,0.050644,-0.276306
555.355,-0.001251,-0.038849,-0.130417
555.456,-1.369949,0.976166,-1.210419
555.551,-1.201111,0.631134,-0.117523
555.652,0.917908,0.263458,-0.027252
555.753,-0.066299,-0.248413,-0.970993
555.853,-1.723862,0.251053,-0.964478
555.949,-0.800034,-0.016907,-0.082184
556.05,0.73024,0.032349,-0.256393
556.15,-0.258621,-0.185867,-2.362045
556.251,-2.462906,-1.20163,-0.216248
556.347,-0.738342,-0.022568,-0.011215
556.448,0.589539,-0.013062,-0.415085
556.548,-2.931427,2.085037,-0.942612
556.648,-2.117172,-0.24527,-0.445038
556.744,-0.513763,0.147949,-0.103348
556.845,0.345657,0.060745,-0.136429
556.946,-3.255676,-1.241943,0.34671
557.046,-2.027908,0.205368,-0.440231
557.142,-0.283295,-0.309845,-0.325104
557.243,0.258148,-0.163727,-0.102234
557.344,-2.333618,-0.866714,-0.259232
557.443,-1.688461,-0.7052,-0.168137
557.539,0.138901,0.203171,-0.188751
557.64,0.16539,0.046722,0.052917
557.741,-3.775055,2.22757,-0.934677
557.841,-1.686096,0.701569,-0.254013
557.937,0.512024,0.21022,-0.360519
558.038,-0.022964,-0.049957,0.041428
558.139,-2.237213,-2.728348,-0.437424
558.239,-1.113998,-0.267059,-0.035126
558.338,1.144577,0.184769,-0.244446
558.435,0.029907,0.091141,-1.008057
558.536,-1.422745,-0.908173,-1.141617
558.636,-0.927505,0.304428,-0.138428
558.733,0.984299,0.406845,-0.216492
558.833,-0.404663,0.058044,-0.671127
558.933,-1.999908,-0.27179,-0.771606
559.034,-0.637894,-0.086639,-0.124527
559.132,0.593018,-0.007965,-0.367386
559.23,-0.58728,-0.04657,-1.759781
559.331,-2.55571,-0.713608,-0.465698
559.432,-0.91478,-0.298218,-0.062469
559.54,0.805618,0.220459,-0.218491
559.628,-1.345947,0.798431,-2.641388
559.729,-2.361938,0.414597,-0.402634
559.829,-0.722794,0.094284,-0.026489
559.937,0.435211,-0.018387,-0.213715
560.025,-1.31636,-1.333252,-1.284256
560.126,-2.518997,-0.640747,-0.231857
560.226,-0.630112,-0.193756,-0.018387
560.322,0.318375,-0.05574,-0.395569
560.423,-2.884933,1.545349,-0.605576
560.524,-2.395691,-0.826691,-0.253601
560.624,-0.351624,0.242783,-0.168427
560.72,0.218185,0.028625,-0.056152
560.82,-3.403625,-0.274384,0.291
560.921,-1.907806,0.333099,-0.548767
561.022,-0.112686,0.045044,-0.210159
561.118,0.011826,-0.172943,0.043961
561.218,-2.911407,-2.626801,-1.021271
561.319,-1.255783,-0.414963,-0.170303
561.419,0.432541,0.113922,-0.176544
561.515,0.000473,-0.04216,0.010651
561.616,-2.220459,2.703293,-1.463303
561.716,-1.288528,0.767624,-0.305878
561.817,0.700592,-0.0905,-0.062927
561.912,-0.036682,-0.088943,-0.035095
562.013,-1.471359,-1.485229,-0.421112
562.114,-0.761444,-0.122986,-0.23378
562.215,0.901199,0.156601,-0.163116
562.32,-0.010178,0.443207,-2.145157
562.41,-2.383392,-1.272049,-0.585327
562.511,-0.805237,0.135117,-0.138123
562.612,0.934372,0.455124,-0.199234
562.708,-0.411514,0.273804,-2.076981
562.808,-2.090805,0.417847,-0.816422
562.909,-0.758087,0.22258,-0.180893
563.009,0.562576,-0.19548,-0.07045
563.105,-0.462112,0.204041,-2.478485
563.206,-2.309921,-1.150345,-0.102295
563.306,-0.754517,-0.346786,-0.104294
563.407,0.577072,0.378036,-0.174774
563.503,-2.104279,1.265564,-2.294464
563.603,-2.306259,0.098389,-0.36351
563.704,-0.457794,0.155838,-0.068039
563.805,0.30278,-0.162811,-0.18956
563.901,-2.430237,-2.082062,0.16188
564.001,-2.164719,-0.086136,-0.5569
564.102,-0.278503,-0.164429,-0.157867
564.202,0.169678,-0.285339,-0.12265
564.299,-2.256592,-1.274979,-0.645187
564.398,-1.599823,-0.64592,-0.107132
564.499,0.328384,0.174896,-0.178558
564.6,0.160385,-0.124496,0.040894
564.696,-3.777908,2.471573,-1.100113
564.795,-1.63089,0.554871,-0.246567
564.897,0.34404,-0.092331,-0.210724
564.997,0.127487,-0.24057,0.026215
565.093,-2.96669,-2.719055,-1.302841
565.193,-1.329865,-0.513031,-0.138138
565.294,0.51944,0.251816,-0.34462
565.395,0.102402,-0.16127,0.053131
565.491,-2.893661,3.070587,-1.679047
565.591,-1.532242,0.735687,-0.209976
565.692,0.715744,0.350708,-0.32872
565.792,-0.013031,-0.100571,-0.237045
565.888,-2.24295,-1.595367,-0.490082
565.989,-0.935501,-0.573425,-0.157745
566.089,0.811096,0.137543,-0.315582
566.19,0.006409,-0.136948,-0.245575
566.285,-1.350372,1.762512,-1.074402
566.386,-1.250549,1.054245,-0.114487
566.487,0.845886,0.243256,-0.202774
566.587,-0.007111,-0.029739,-0.068314
566.683,-1.794754,-1.494019,-0.433701
566.783,-0.922455,-0.222046,-0.137314
566.884,0.847198,0.140381,-0.303452
566.985,0.046829,0.072968,-0.513443
567.08,-1.48912,-0.570343,-1.408829
567.181,-0.889877,0.505005,-0.131943
567.282,0.760452,0.453079,-0.440002
567.382,-0.108444,0.254196,-0.019806
567.478,-1.951828,-2.195236,-0.213928
567.579,-1.197449,-0.380615,-0.127365
567.68,0.751572,0.12352,-0.309998
567.78,0.126862,0.027344,-0.124985
567.875,-1.763092,1.612717,-0.771393
567.976,-1.23259,0.87146,-0.13298
568.077,0.610504,0.239304,-0.288544
568.177,-0.013901,-0.039734,-0.304306
568.273,-2.132126,-1.440277,-0.852722
568.373,-1.133072,-0.516129,-0.147415
568.475,0.72229,0.166138,-0.429199
568.575,0.078445,0.017166,-0.523758
568.67,-1.456421,-0.339645,-0.971252
568.771,-0.976852,0.390503,-0.115799
568.872,0.889862,0.219833,-0.179184
568.972,-0.171509,0.05191,-1.597458
569.069,-1.958878,0.312408,-0.727142
569.169,-0.855942,-0.025604,-0.117905
569.27,0.884216,-0.034897,-0.066269
569.37,-0.53421,0.194946,-1.829407
569.466,-2.437286,-0.951477,-0.275375
569.566,-0.899002,-0.250183,-0.165543
569.667,0.710022,0.106125,-0.210403
569.768,-2.87709,1.462402,-0.062225
569.864,-2.102158,-0.468933,-0.547012
569.964,-0.358658,0.357925,-0.079651
570.065,0.294174,-0.154251,-0.107895
570.165,-2.144852,-1.360504,-1.547089
570.261,-2.587799,-0.47406,-0.369858
570.361,-0.58252,0.051041,-0.086563
570.462,0.388794,-0.141281,-0.184433
570.563,-3.224503,-0.534317,0.045227
570.658,-1.691788,-0.670807,-0.148315
570.759,0.129532,0.265991,-0.250443
570.86,0.171402,-0.29393,0.077896
570.96,-3.247665,4.417053,-0.720245
571.056,-1.599152,0.947876,-0.069107
571.156,0.544479,-0.01387,-0.437469
571.257,0.089279,0.130783,-0.004883
571.357,-2.066269,-2.046082,-0.189011
571.454,-0.986588,-0.201401,-0.09874
571.554,0.813385,0.236786,-0.19458
571.655,0.029648,0.12851,-0.563492
571.755,-1.117737,0.018921,-1.063385
571.851,-1.246582,0.433731,-0.002518
571.951,1.0746,0.173782,-0.09668
572.052,-0.158554,0.303391,-0.778
572.153,-1.733368,0.029984,-0.84996
572.249,-0.969147,-0.166824,-0.124313
572.349,0.814087,-0.112839,-0.005966
572.45,0.018066,0.204605,-1.831421
572.551,-2.034851,-1.31929,-0.458664
572.646,-0.816666,0.071762,-0.089844
572.746,0.922089,0.170502,-0.231598
572.847,-0.596024,0.281281,-2.46991
572.948,-2.307724,0.353043,-0.497284
573.044,-0.691177,0.057114,-0.059494
573.144,0.507324,-0.001526,-0.310104
573.245,-0.508835,-0.224197,-1.978241
573.346,-2.598907,-1.342682,-0.056244
573.441,-0.802429,-0.191895,-0.113434
573.542,0.686813,0.080276,-0.257645
573.642,-1.958969,1.523987,-0.44371
573.743,-2.196198,0.167435,-0.467041
573.839,-0.574234,0.314407,-0.065109
573.941,0.526001,-0.101578,-0.196487
574.04,-1.77002,-1.776016,-0.6008
574.14,-2.304932,-0.328003,-0.551147
574.236,-0.611176,-0.088501,-0.141617
574.342,0.483536,-0.005692,-0.176056
574.437,-2.782364,1.782883,-0.376007
574.538,-2.314545,-0.460861,-0.349106
574.634,-0.440186,0.148331,-0.083618
574.741,0.283951,-0.089951,-0.144333
574.835,-2.348862,-2.069275,-0.133865
574.936,-2.160706,0.01265,-0.540222
575.031,-0.509003,-0.149353,-0.146515
575.138,0.278015,-0.223724,-0.106537
575.233,-3.185318,-0.216644,0.124054
575.333,-1.584503,-0.64151,-0.272751
575.429,0.12468,0.192627,-0.246689
575.542,0.090622,-0.093613,0.084213
575.631,-3.032425,2.925308,-1.365265
575.738,-1.750931,0.559311,-0.238342
575.826,-0.017105,-0.193375,-0.228394
575.927,0.039078,-0.254761,0.008423
576.027,-2.491699,-1.645279,-1.049301
576.128,-1.507675,-0.514633,-0.151993
576.224,0.257584,0.308731,-0.234344
576.327,0.092743,-0.052979,-0.075195
576.425,-3.638428,-0.101044,0.098999
576.526,-1.912231,0.24556,-0.400528
576.622,-0.046967,-0.029694,-0.315475
576.728,-0.014893,-0.080597,-0.164444
576.823,-2.793045,-0.709564,-0.457809
576.923,-1.781845,-0.518829,-0.274094
577.032,0.107117,0.412598,-0.127213
577.119,0.034714,-0.062607,-0.051086
577.22,-3.388336,-1.062347,0.450378
577.32,-2.24826,0.21434,-0.461365
577.416,-0.230103,-0.132507,-0.265747
577.517,0.072235,-0.123428,-0.181885
577.618,-2.499954,-0.127548,0.006851
577.718,-2.006058,-0.778275,-0.277298
577.819,-0.078873,0.306198,-0.161957
577.915,0.054779,-0.057556,0.031174
578.015,-3.53537,2.147888,-0.807144
578.116,-1.860077,0.707764,-0.275467
578.22,0.076691,-0.159912,-0.348221
578.312,0.053574,-0.022079,0.050964
578.413,-2.766968,-2.92366,-1.134109
578.513,-1.380341,-0.851044,-0.046448
578.614,0.349609,0.174805,-0.241547
578.71,0.047638,-0.069916,0.00647
578.811,-3.383286,2.47995,-1.213577
578.911,-1.690445,0.663025,-0.210297
579.006,0.205032,-0.202744,-0.37735
579.107,0.132004,-0.106186,0.061447
579.208,-2.594376,-2.279938,-1.008347
579.309,-1.482452,-0.842545,-0.041672
579.413,0.386353,0.326477,-0.27359
579.505,-0.014053,-0.167297,-0.02327
579.606,-3.681152,2.541229,-1.563522
579.706,-1.835388,0.838425,-0.246307
579.802,0.083069,-0.347412,-0.24263
579.902,0.141663,-0.071793,-0.029877
580.003,-2.51416,-1.103821,-0.601608
580.103,-1.533463,-0.503326,-0.288773
580.2,0.13707,0.094498,-0.245926
580.3,0.170898,-0.122696,-0.090973
580.401,-4.029526,0.021057,0.095367
580.501,-2.013367,0.467377,-0.343216
580.597,-0.107529,-0.324387,-0.303375
580.697,0.243134,-0.054459,0.01918
580.799,-2.614166,-0.951813,-0.052353
580.899,-1.592758,-0.537659,-0.303177
580.994,0.01857,0.260361,-0.192627
581.095,0.213181,-0.04184,-0.023849
581.196,-3.702515,2.861359,-1.354446
581.296,-1.903351,0.889236,-0.23024
581.392,-0.049438,-0.303329,-0.200363
581.492,0.159439,-0.092758,-0.149292
581.593,-2.486191,0.779663,0.245102
581.694,-2.049103,-0.586868,-0.468887
581.79,-0.186478,0.34259,-0.216339
581.891,0.219513,0.005432,-0.153717
581.991,-2.036148,-1.673111,0.178955
582.092,-2.315979,-0.033844,-0.645218
582.187,-0.673386,-0.584259,-0.229401
582.288,0.470276,-0.191849,-0.046539
582.389,-0.977692,0.47287,-2.458298
582.489,-2.622131,0.308624,-0.401199
582.585,-0.680511,0.164383,-0.114929
582.686,0.49881,-0.507858,-0.121658
582.787,-0.247269,0.593506,-2.230881
582.887,-2.393616,-1.162872,-0.427734
582.982,-0.872803,-0.176453,-0.195587
583.083,0.853638,0.124924,-0.061676
583.184,-0.426575,0.081161,-0.347473
583.284,-1.919754,-0.663345,-0.92186
583.38,-0.984421,-0.102066,-0.225983
583.481,0.651108,-0.269302,-0.181915
583.581,-0.092682,-0.008057,-0.179977
583.682,-1.515427,1.31279,-0.922226
583.777,-1.283371,0.685715,-0.146225
583.878,0.478317,0.188187,-0.17897
583.979,-0.018204,0.153503,0.005615
584.079,-2.49263,-2.815521,-1.093124
584.175,-1.675491,-0.907883,0.045639
584.276,0.217392,0.348862,-0.327225
584.376,0.15889,-0.042984,-0.060043
584.477,-3.773544,1.01796,-0.418961
584.573,-2.011414,0.557312,-0.312164
584.673,-0.243576,-0.282608,-0.336304
584.774,0.263489,-0.149704,-0.13237
584.875,-2.511154,-0.310699,-0.221878
584.97,-2.023468,-0.884613,-0.366058
585.071,-0.276108,0.194992,-0.204239
585.172,0.279877,0.004303,-0.05101
585.272,-2.148987,-1.851425,-0.601196
585.368,-2.561554,-0.30304,-0.533371
585.468,-0.631927,-0.38916,-0.214691
585.569,0.474487,-0.102097,-0.08783
585.669,-0.672165,0.031464,-2.476501
585.765,-2.626831,0.109131,-0.513229
585.866,-0.61528,0.269257,-0.263306
585.966,0.506393,-0.308289,-0.028854
586.067,-0.758575,0.147934,-1.990753
586.162,-2.373383,-0.737045,-0.365173
586.263,-0.847198,-0.234528,-0.182175
586.364,0.796616,0.228241,-0.139786
586.464,-0.191162,0.166183,-0.749649
586.56,-1.760895,-0.095551,-0.935547
586.661,-0.887054,-0.052719,-0.221497
586.762,0.553848,-0.246109,-0.256134
586.862,-0.15686,0.097504,-0.470688
586.957,-1.312866,0.759872,-1.110062
587.058,-1.262161,0.658127,-0.162491
587.159,0.601196,0.603149,-0.198669
587.26,-0.109146,0.009109,0.011505
587.356,-2.295471,-2.431763,-0.679611
587.456,-1.252411,-0.46373,-0.179031
587.557,0.432251,-0.004181,-0.249725
587.657,-0.033096,0.037247,0.007217
587.753,-3.87973,2.015305,-1.228088
587.853,-1.819962,0.657745,-0.265091
587.954,0.152756,0.031265,-0.344543
588.055,-0.058105,-0.224457,0.053711
588.151,-2.749817,-0.878967,-0.414886
588.251,-1.776367,-0.679504,-0.166077
588.352,0.161484,0.171524,-0.162567
588.452,0.040146,-0.046783,0.107391
588.548,-3.459503,2.546326,-1.197327
588.648,-1.677704,0.646912,-0.210434
588.749,0.270035,0.071701,-0.307495
588.85,-0.052002,0.00592,0.061707
588.946,-2.507065,-2.508987,-0.918564
589.046,-1.407074,-0.610016,-0.07486
589.147,0.690292,0.212769,-0.341156
589.248,0.069977,0.067261,-0.441666
589.343,-1.451996,0.46077,-1.323425
589.443,-1.128342,0.515869,-0.112518
589.545,0.709045,0.121689,-0.281204
589.645,-0.028946,0.297699,-1.738449
589.741,-1.631973,0.781174,-0.779678
589.841,-0.699371,-0.051025,-0.074768
589.942,0.587067,0.022522,-0.085495
590.043,-0.041794,-0.148727,-1.698288
590.139,-2.267899,-1.191269,-0.199432
590.239,-0.83371,-0.179474,-0.078384
590.34,0.717804,0.093399,-0.228119
590.441,-2.659637,1.649841,-0.609436
590.536,-2.395187,-0.233932,-0.263519
590.636,-0.63591,0.163742,0.049438
590.738,0.459106,0.013992,-0.114304
590.838,-2.898331,-0.927124,0.086884
590.933,-2.151611,0.173492,-0.486725
591.034,-0.467392,-0.219269,-0.19426
591.134,0.320358,-0.109436,-0.012604
591.235,-2.469437,-1.205963,-0.126404
591.331,-1.801361,-0.825851,-0.082123
591.431,0.015915,0.3228,-0.18071
591.532,0.080276,0.049744,0.028397
591.633,-3.660461,2.536087,-1.113129
591.728,-1.707901,0.660797,-0.261444
591.829,-0.020233,-0.001801,-0.302383
591.929,0.052353,-0.169144,0.004822
592.03,-2.694077,-2.720886,-0.932678
592.126,-1.275513,-0.596939,-0.078308
592.226,0.458313,0.126968,-0.287186
592.327,0.166336,-0.217361,0.010345
592.428,-2.07991,2.284805,-0.746841
592.523,-1.405777,1.013748,-0.151657
592.624,0.544449,0.213867,-0.323242
592.725,-0.023621,-0.045929,0.018524
592.825,-2.127914,-2.064575,-0.556061
592.921,-1.128265,-0.396088,-0.132996
593.022,0.781876,0.296814,-0.259033
593.123,0.042709,0.007477,-0.293381
593.223,-1.167145,0.308212,-1.266785
593.318,-1.1539,0.713196,-0.100891
593.419,0.81813,0.298462,-0.198135
593.52,-0.147476,0.088364,-0.980408
593.62,-1.719376,0.39534,-0.956116
593.716,-0.911423,-0.045441,-0.198166
593.817,0.832275,-0.111786,0.019714
593.917,-0.057388,0.333313,-1.853546
594.018,-1.602264,-0.89238,-0.756439
594.114,-0.896683,0.181519,-0.138611
594.217,0.933502,0.182816,-0.063721
594.315,-0.210464,0.043671,-1.913361
594.415,-1.952988,0.74411,-0.922134
594.512,-0.921112,-0.160385,-0.135681
594.617,0.782104,0.04924,-0.158951
594.713,0.101578,0.251831,-1.172272
594.813,-1.394653,-0.328629,-0.639954
594.909,-1.012238,0.526443,-0.059174
595.009,0.942413,0.104904,-0.009674
595.11,-0.704575,0.717377,-1.785736
595.211,-2.139999,0.389267,-0.603241
595.307,-0.757797,0.089981,-0.02858
595.42,0.576431,-0.067612,-0.303314
595.508,-1.215988,-1.030762,-1.242386
595.609,-2.740952,-0.502121,-0.341263
595.704,-0.777023,-0.200043,-0.127777
595.804,0.599915,0.007263,-0.210129
595.905,-2.459824,1.820618,0.171951
596.006,-2.171631,-0.353317,-0.448318
596.102,-0.407349,0.292328,-0.064392
596.202,0.280045,-0.179489,-0.098999
596.303,-2.970474,-1.12706,-0.064087
596.403,-2.352417,0.35022,-0.494888
596.499,-0.443466,-0.266327,-0.209137
596.599,0.300064,-0.061859,-0.143936
596.7,-3.070618,0.754013,-0.083832
596.8,-1.909271,-0.798111,-0.416809
596.896,-0.285568,0.272537,-0.130219
596.997,0.259979,-0.172485,-0.03392
597.098,-3.854431,0.127609,0.013672
597.198,-2.057007,0.389877,-0.47905
597.294,-0.422501,-0.197159,-0.2612
597.395,0.275711,-0.040787,-0.113739
597.496,-3.000244,0.255096,-0.113907
597.596,-2.034195,-0.829117,-0.329865
597.692,-0.177185,0.244019,-0.111557
597.793,0.247757,-0.132523,-0.030563
597.893,-3.758392,0.43483,-0.033066
597.993,-2.173569,0.58136,-0.398544
598.089,-0.434158,-0.320145,-0.264206
598.19,0.301483,-0.116806,-0.130798
598.29,-2.52681,-0.451874,-0.181091
598.39,-1.851151,-0.710144,-0.287781
598.487,-0.065842,0.229294,-0.131363
598.587,0.058563,-0.06839,0.071167
598.688,-3.911942,1.947983,-0.840256
598.788,-1.869507,0.726562,-0.303558
598.884,-0.044449,-0.074768,-0.26712
598.985,0.082336,0.031387,0.061417
599.085,-2.693069,-2.540482,-1.05925
599.186,-1.502823,-0.812759,-0.054199
599.282,0.270996,0.181564,-0.221466
599.383,0.092468,-0.122025,0.085159
599.483,-2.513641,3.398941,-0.927185
599.583,-1.60675,0.913177,-0.120224
599.679,0.512695,-0.125137,-0.42601
599.78,0.170288,-0.092377,-0.108719
599.88,-1.541962,-1.066528,-0.904114
599.981,-1.206879,-0.594208,-0.116989
600.077,0.822906,0.392944,-0.275848
600.178,0.004196,0.021301,-0.488388
600.278,-1.314545,0.10202,-1.091309
600.379,-1.135223,0.521164,-0.124451
600.475,0.92334,0.247192,-0.013779
600.576,-0.148438,0.028732,-1.032288
600.676,-1.790848,0.397049,-0.9207
600.776,-0.895737,-0.170776,-0.149292
600.872,0.92276,0.092255,-0.238144
600.973,-0.026413,0.22374,-1.892044
601.073,-1.939194,-1.067856,-0.621552
601.174,-0.972015,0.229889,-0.086746
601.269,0.919693,0.334885,-0.072296
601.37,-0.687454,0.410049,-1.897736
601.471,-2.151199,0.538223,-0.51828
601.571,-0.763275,0.114502,-0.060593
601.667,0.633972,-0.117172,-0.200134
601.768,-0.74736,-0.98642,-1.204773
601.869,-2.506592,-0.870087,-0.387436
601.969,-0.821655,-0.147034,-0.087601
602.065,0.715866,0.106232,-0.155792
602.165,-2.363358,1.580017,0.135406
602.266,-2.135437,-0.130798,-0.46489
602.367,-0.657822,0.13533,-0.011124
602.463,0.546371,0.097641,-0.212891
602.563,-2.53183,-1.523911,-0.096298
602.664,-2.347458,0.008865,-0.599091
602.764,-0.669937,-0.279678,-0.17038
602.86,0.560562,-0.044601,-0.186081
602.961,-2.577042,1.422501,0.098694
603.061,-2.143936,-0.44693,-0.572815
603.162,-0.53067,0.238983,0.03566
603.257,0.401016,0.051086,-0.138947
603.358,-2.288834,-1.562134,-0.267334
603.459,-2.503296,-0.022568,-0.594421
603.559,-0.604614,-0.264252,-0.177643
603.655,0.532318,-0.015518,-0.131973
603.756,-2.862076,0.264542,-0.232712
603.856,-2.165726,-0.888885,-0.200577
603.956,-0.146362,0.197021,-0.191879
604.053,0.221924,-0.053879,-0.036377
604.154,-3.970535,0.604904,-0.24913
604.253,-1.93808,0.415573,-0.373398
604.354,-0.250259,-0.148895,-0.249771
604.45,0.197189,-0.065109,0.005219
604.55,-2.97789,-2.399857,-0.745407
604.651,-1.388382,-0.745483,-0.21669
604.751,0.059555,0.270309,-0.123962
604.847,0.235214,-0.235535,0.146912
604.948,-3.40451,2.265213,-0.858032
605.048,-1.608582,0.737198,-0.226364
605.149,0.115372,-0.059601,-0.374054
605.245,0.01561,-0.01004,0.038193
605.346,-2.791641,-2.421082,-0.958557
605.446,-1.584702,-0.894547,-0.085175
605.547,0.130905,0.1483,-0.15889
605.643,0.139511,-0.147568,0.164993
605.744,-3.227005,2.736755,-1.100647
605.844,-1.431763,0.542618,-0.300095
605.945,0.271072,0.086151,-0.305725
606.04,-0.062103,-0.116287,0.017532
606.141,-3.017334,-2.510529,-0.989929
606.241,-1.38147,-0.431793,-0.171219
606.342,0.397415,0.103195,-0.231857
606.438,-0.01889,-0.064148,0.0177
606.538,-2.415436,2.442261,-1.12233
606.638,-1.563629,0.737488,-0.221848
606.74,0.421387,0.117676,-0.2724
606.835,-0.101776,-0.091629,0.084305
606.936,-2.715225,-2.752441,-0.895569
607.036,-1.514526,-0.559143,-0.095993
607.137,0.365417,0.310486,-0.230179
607.233,-0.064316,-0.063507,-0.06282
607.334,-3.538589,2.615921,-1.230927
607.434,-1.67749,0.659882,-0.184937
607.535,0.28157,-0.014084,-0.266663
607.63,0.003067,0.011826,0.071747
607.731,-2.784988,-2.841034,-0.794357
607.831,-1.431107,-0.628464,-0.093887
607.932,0.429031,0.325317,-0.188599
608.028,0.006943,-0.176086,-0.098404
608.128,-2.223129,2.002701,-0.741302
608.229,-1.412094,0.751114,-0.263763
608.33,0.481689,0.158005,-0.352707
608.425,0.024582,-0.067215,-0.041718
608.526,-2.226837,-2.155716,-1.30397
608.626,-1.331146,-0.446732,-0.162354
608.727,0.527237,0.13147,-0.184921
608.823,0.096527,-0.096725,-0.039093
608.923,-2.189255,2.059998,-0.781586
609.024,-1.481125,0.753464,-0.166458
609.125,0.602203,0.153168,-0.259018
609.22,-0.081284,0.031479,0.142914
609.321,-1.911957,-2.288681,-0.846008
609.421,-1.301956,-0.555145,-0.127945
609.522,0.691574,0.308838,-0.348358
609.618,0.143845,-0.067322,-0.135712
609.718,-1.192017,0.426361,-1.304688
609.819,-1.104752,0.583496,-0.174957
609.92,0.739685,0.389832,-0.139008
610.015,-0.105209,0.037216,-0.374054
610.116,-1.566727,-0.23613,-0.961594
610.217,-1.034836,-0.269485,-0.167328
610.317,0.753784,-0.091797,-0.143234
610.413,-0.048401,0.180588,-0.400223
610.514,-1.546677,-0.04303,-1.42395
610.615,-1.2258,0.574677,-0.179108
610.715,0.519379,0.366974,-0.340103
610.81,-0.017517,0.104248,0.063568
610.911,-2.239517,-2.459702,-0.795578
611.015,-1.286163,-0.612518,-0.127151
611.112,0.278732,0.14827,-0.249054
611.208,0.119705,0.064835,-0.126511
611.308,-1.823456,2.019272,-1.028488
611.413,-1.445038,0.790817,-0.164474
611.51,0.564133,0.115112,-0.344482
611.605,0.021561,0.078705,0.029724
611.706,-2.04628,-1.932373,-0.639053
611.816,-1.297577,-0.49263,-0.134476
611.907,0.497025,0.326401,-0.342087
612.003,0.030212,-0.168594,-0.103806
612.104,-1.377014,1.095062,-1.181839
612.204,-1.520676,0.662064,-0.168625
612.305,0.333359,0.290359,-0.28241
612.401,-0.050613,-0.046692,-0.025253
612.502,-2.462509,-2.277863,-0.574173
612.602,-1.312286,-0.572952,-0.180832
612.703,0.393997,0.200485,-0.28511
612.799,0.099274,0.00119,-0.176788
612.899,-1.44838,1.320007,-1.184601
612.999,-1.239243,0.660965,-0.200989
613.1,0.492538,0.262939,-0.327927
613.196,0.005432,-0.020309,-0.274765
613.296,-1.650925,-0.504333,-0.814529
613.397,-1.069351,-0.259552,-0.139664
613.497,0.823685,0.1866,-0.088913
613.594,0.100113,0.087296,-1.598846
613.694,-1.853149,-0.977814,-0.800476
613.795,-0.953979,0.093948,-0.195724
613.895,0.832901,0.342728,0.067505
613.991,-0.256439,0.028519,-1.783432
614.091,-1.846481,0.522644,-0.736694
614.192,-0.843002,0.039246,-0.134293
614.293,0.680069,-0.109482,-0.087799
614.389,-0.396606,-0.206787,-1.610138
614.489,-2.623093,-0.746307,-0.396179
614.59,-0.924484,-0.031372,-0.072952
614.69,0.766861,0.142273,-0.277466
614.786,-2.090485,1.13884,0.003281
614.887,-2.114304,-0.365631,-0.469666
614.987,-0.552246,0.162827,-0.027847
615.088,0.37088,0.20462,-0.184555
615.184,-3.094406,-0.554428,0.164398
615.284,-2.17894,0.425201,-0.570541
615.385,-0.391418,-0.168854,-0.191727
615.485,0.16861,0.008133,0.001297
615.581,-2.996063,-1.682144,-0.56842
